STT,C1,C2,D,H,C/D,H/D
21,380,400,2060,1307,0.18446601941747573,0.6344660194174757
22,375,399,2061,1307,0.1819505094614265,0.6341581756428918
23,374,397,2060,1307,0.18155339805825244,0.6344660194174757
24,375,400,2060,1307,0.1820388349514563,0.6344660194174757
25,375,397,2060,1307,0.1820388349514563,0.6344660194174757
26,378,396,2060,1307,0.18349514563106797,0.6344660194174757
27,374,405,2060,1307,0.18155339805825244,0.6344660194174757
28,373,399,2060,1307,0.18106796116504853,0.6344660194174757
29,380,404,2060,1307,0.18446601941747573,0.6344660194174757
30,375,401,2060,1307,0.1820388349514563,0.6344660194174757
31,379,398,2060,1307,0.18398058252427185,0.6344660194174757
32,375,399,2060,1307,0.1820388349514563,0.6344660194174757
33,378,397,2060,1307,0.18349514563106797,0.6344660194174757
34,380,397,2060,1307,0.18446601941747573,0.6344660194174757
35,375,399,2060,1307,0.1820388349514563,0.6344660194174757
36,375,397,2060,1307,0.1820388349514563,0.6344660194174757
37,373,398,2060,1307,0.18106796116504853,0.6344660194174757
38,379,402,2060,1307,0.18398058252427185,0.6344660194174757
39,375,400,2060,1307,0.1820388349514563,0.6344660194174757
40,376,400,2060,1307,0.1825242718446602,0.6344660194174757
41,372,399,2060,1307,0.18058252427184465,0.6344660194174757
42,375,393,2060,1307,0.1820388349514563,0.6344660194174757
43,372,399,2060,1307,0.18058252427184465,0.6344660194174757
44,372,399,2060,1307,0.18058252427184465,0.6344660194174757
45,375,397,2060,1307,0.1820388349514563,0.6344660194174757
46,376,400,2060,1307,0.1825242718446602,0.6344660194174757
47,379,393,2060,1307,0.18398058252427185,0.6344660194174757
48,380,396,2060,1307,0.18446601941747573,0.6344660194174757
49,375,404,2060,1307,0.1820388349514563,0.6344660194174757
Next checktime
0,373,398,2060,1307,0.18106796116504853,0.6344660194174757
1,374,399,2060,1307,0.18155339805825244,0.6344660194174757
2,374,399,2060,1307,0.18155339805825244,0.6344660194174757
3,375,399,2060,1307,0.1820388349514563,0.6344660194174757
4,375,399,2060,1307,0.1820388349514563,0.6344660194174757
5,375,399,2060,1307,0.1820388349514563,0.6344660194174757
6,379,400,2060,1307,0.18398058252427185,0.6344660194174757
7,376,399,2060,1307,0.1825242718446602,0.6344660194174757
8,375,400,2060,1307,0.1820388349514563,0.6344660194174757
9,375,396,2060,1307,0.1820388349514563,0.6344660194174757
10,375,396,2060,1307,0.1820388349514563,0.6344660194174757
11,375,393,2060,1307,0.1820388349514563,0.6344660194174757
12,374,399,2060,1307,0.18155339805825244,0.6344660194174757
13,379,404,2060,1307,0.18398058252427185,0.6344660194174757
14,375,398,2060,1307,0.1820388349514563,0.6344660194174757
15,375,398,2060,1307,0.1820388349514563,0.6344660194174757
16,373,399,2060,1307,0.18106796116504853,0.6344660194174757
17,373,399,2060,1307,0.18106796116504853,0.6344660194174757
18,383,397,2060,1307,0.1859223300970874,0.6344660194174757
19,374,399,2060,1307,0.18155339805825244,0.6344660194174757
20,374,399,2060,1307,0.18155339805825244,0.6344660194174757
21,374,400,2060,1307,0.18155339805825244,0.6344660194174757
22,375,396,2060,1307,0.1820388349514563,0.6344660194174757
23,374,404,2060,1307,0.18155339805825244,0.6344660194174757
24,379,399,2060,1307,0.18398058252427185,0.6344660194174757
25,379,399,2060,1307,0.18398058252427185,0.6344660194174757
26,375,399,2060,1307,0.1820388349514563,0.6344660194174757
27,379,397,2060,1307,0.18398058252427185,0.6344660194174757
28,382,398,2060,1307,0.18543689320388348,0.6344660194174757
29,375,398,2060,1307,0.1820388349514563,0.6344660194174757
30,375,397,2060,1307,0.1820388349514563,0.6344660194174757
31,380,398,2060,1307,0.18446601941747573,0.6344660194174757
32,375,399,2060,1307,0.1820388349514563,0.6344660194174757
33,375,399,2060,1307,0.1820388349514563,0.6344660194174757
34,375,399,2060,1307,0.1820388349514563,0.6344660194174757
35,375,393,2060,1307,0.1820388349514563,0.6344660194174757
36,375,400,2060,1307,0.1820388349514563,0.6344660194174757
37,375,399,2060,1307,0.1820388349514563,0.6344660194174757
38,375,396,2060,1307,0.1820388349514563,0.6344660194174757
39,380,404,2060,1307,0.18446601941747573,0.6344660194174757
40,379,393,2060,1307,0.18398058252427185,0.6344660194174757
41,378,397,2060,1307,0.18349514563106797,0.6344660194174757
42,382,404,2060,1307,0.18543689320388348,0.6344660194174757
43,379,400,2060,1307,0.18398058252427185,0.6344660194174757
44,382,404,2060,1307,0.18543689320388348,0.6344660194174757
45,375,399,2060,1307,0.1820388349514563,0.6344660194174757
46,379,397,2060,1307,0.18398058252427185,0.6344660194174757
47,379,398,2060,1307,0.18398058252427185,0.6344660194174757
48,379,406,2060,1307,0.18398058252427185,0.6344660194174757
49,376,399,2060,1307,0.1825242718446602,0.6344660194174757
Next checktime
0,379,392,2060,1307,0.18398058252427185,0.6344660194174757
1,375,396,2061,1307,0.1819505094614265,0.6341581756428918
2,375,396,2061,1307,0.1819505094614265,0.6341581756428918
3,379,399,2060,1307,0.18398058252427185,0.6344660194174757
4,374,398,2060,1307,0.18155339805825244,0.6344660194174757
5,375,396,2060,1307,0.1820388349514563,0.6344660194174757
6,380,397,2060,1307,0.18446601941747573,0.6344660194174757
7,384,397,2060,1307,0.18640776699029127,0.6344660194174757
8,379,396,2060,1307,0.18398058252427185,0.6344660194174757
9,377,400,2060,1307,0.18300970873786407,0.6344660194174757
10,375,397,2060,1307,0.1820388349514563,0.6344660194174757
11,376,399,2060,1307,0.1825242718446602,0.6344660194174757
12,379,397,2060,1307,0.18398058252427185,0.6344660194174757
13,380,397,2060,1307,0.18446601941747573,0.6344660194174757
14,376,396,2060,1307,0.1825242718446602,0.6344660194174757
15,375,400,2060,1307,0.1820388349514563,0.6344660194174757
16,375,393,2060,1307,0.1820388349514563,0.6344660194174757
17,375,399,2060,1307,0.1820388349514563,0.6344660194174757
18,375,399,2060,1307,0.1820388349514563,0.6344660194174757
19,382,398,2060,1307,0.18543689320388348,0.6344660194174757
20,378,400,2060,1307,0.18349514563106797,0.6344660194174757
21,378,400,2060,1307,0.18349514563106797,0.6344660194174757
22,382,397,2060,1307,0.18543689320388348,0.6344660194174757
23,375,399,2060,1307,0.1820388349514563,0.6344660194174757
24,375,393,2060,1307,0.1820388349514563,0.6344660194174757
25,375,397,2060,1307,0.1820388349514563,0.6344660194174757
26,375,396,2060,1307,0.1820388349514563,0.6344660194174757
27,375,399,2060,1307,0.1820388349514563,0.6344660194174757
28,375,399,2060,1307,0.1820388349514563,0.6344660194174757
29,375,399,2060,1307,0.1820388349514563,0.6344660194174757
30,374,393,2060,1307,0.18155339805825244,0.6344660194174757
31,376,399,2060,1307,0.1825242718446602,0.6344660194174757
32,374,398,2061,1307,0.18146530810286268,0.6341581756428918
33,376,390,2060,1307,0.1825242718446602,0.6344660194174757
34,375,397,2060,1307,0.1820388349514563,0.6344660194174757
35,374,399,2060,1307,0.18155339805825244,0.6344660194174757
36,374,399,2060,1307,0.18155339805825244,0.6344660194174757
37,380,393,2060,1307,0.18446601941747573,0.6344660194174757
38,379,398,2060,1307,0.18398058252427185,0.6344660194174757
39,376,399,2060,1307,0.1825242718446602,0.6344660194174757
40,380,404,2060,1307,0.18446601941747573,0.6344660194174757
41,374,398,2060,1307,0.18155339805825244,0.6344660194174757
42,375,398,2060,1307,0.1820388349514563,0.6344660194174757
43,375,398,2060,1307,0.1820388349514563,0.6344660194174757
44,381,398,2060,1307,0.1849514563106796,0.6344660194174757
45,375,396,2061,1307,0.1819505094614265,0.6341581756428918
46,374,400,2060,1307,0.18155339805825244,0.6344660194174757
47,379,400,2060,1307,0.18398058252427185,0.6344660194174757
48,378,397,2060,1307,0.18349514563106797,0.6344660194174757
49,372,401,2060,1307,0.18058252427184465,0.6344660194174757
Next checktime
0,380,393,2060,1307,0.18446601941747573,0.6344660194174757
1,380,399,2061,1307,0.1843765162542455,0.6341581756428918
2,375,392,2060,1307,0.1820388349514563,0.6344660194174757
3,376,396,2060,1307,0.1825242718446602,0.6344660194174757
4,375,404,2060,1307,0.1820388349514563,0.6344660194174757
5,376,400,2060,1307,0.1825242718446602,0.6344660194174757
6,374,397,2060,1307,0.18155339805825244,0.6344660194174757
7,373,399,2060,1307,0.18106796116504853,0.6344660194174757
8,375,397,2060,1307,0.1820388349514563,0.6344660194174757
9,376,399,2060,1307,0.1825242718446602,0.6344660194174757
10,383,397,2060,1307,0.1859223300970874,0.6344660194174757
11,373,400,2060,1307,0.18106796116504853,0.6344660194174757
12,375,399,2061,1307,0.1819505094614265,0.6341581756428918
13,379,397,2060,1307,0.18398058252427185,0.6344660194174757
14,383,397,2060,1307,0.1859223300970874,0.6344660194174757
15,375,401,2060,1307,0.1820388349514563,0.6344660194174757
16,376,399,2060,1307,0.1825242718446602,0.6344660194174757
17,380,403,2060,1307,0.18446601941747573,0.6344660194174757
18,379,397,2060,1307,0.18398058252427185,0.6344660194174757
19,375,399,2060,1307,0.1820388349514563,0.6344660194174757
20,379,403,2060,1307,0.18398058252427185,0.6344660194174757
21,382,398,2060,1307,0.18543689320388348,0.6344660194174757
22,376,400,2060,1307,0.1825242718446602,0.6344660194174757
23,373,399,2060,1307,0.18106796116504853,0.6344660194174757
24,374,399,2060,1307,0.18155339805825244,0.6344660194174757
25,379,404,2060,1307,0.18398058252427185,0.6344660194174757
26,376,396,2060,1307,0.1825242718446602,0.6344660194174757
27,376,399,2060,1307,0.1825242718446602,0.6344660194174757
28,375,397,2060,1307,0.1820388349514563,0.6344660194174757
29,375,400,2060,1307,0.1820388349514563,0.6344660194174757
30,376,396,2060,1307,0.1825242718446602,0.6344660194174757
31,375,400,2060,1307,0.1820388349514563,0.6344660194174757
32,375,397,2060,1307,0.1820388349514563,0.6344660194174757
33,379,404,2060,1307,0.18398058252427185,0.6344660194174757
34,375,398,2060,1307,0.1820388349514563,0.6344660194174757
35,379,404,2060,1307,0.18398058252427185,0.6344660194174757
36,375,400,2060,1307,0.1820388349514563,0.6344660194174757
37,376,399,2060,1307,0.1825242718446602,0.6344660194174757
38,375,399,2060,1307,0.1820388349514563,0.6344660194174757
39,379,400,2060,1307,0.18398058252427185,0.6344660194174757
40,373,406,2060,1307,0.18106796116504853,0.6344660194174757
41,376,400,2061,1307,0.1824357108199903,0.6341581756428918
42,375,400,2060,1307,0.1820388349514563,0.6344660194174757
43,376,399,2060,1307,0.1825242718446602,0.6344660194174757
44,378,400,2060,1307,0.18349514563106797,0.6344660194174757
45,382,408,2061,1307,0.18534691897137312,0.6341581756428918
46,376,396,2060,1307,0.1825242718446602,0.6344660194174757
47,374,398,2060,1307,0.18155339805825244,0.6344660194174757
48,375,398,2060,1307,0.1820388349514563,0.6344660194174757
49,382,397,2060,1307,0.18543689320388348,0.6344660194174757
Next checktime
0,375,397,2060,1307,0.1820388349514563,0.6344660194174757
1,375,400,2060,1307,0.1820388349514563,0.6344660194174757
2,380,404,2060,1307,0.18446601941747573,0.6344660194174757
3,375,401,2060,1307,0.1820388349514563,0.6344660194174757
4,375,399,2060,1307,0.1820388349514563,0.6344660194174757
5,375,393,2060,1307,0.1820388349514563,0.6344660194174757
6,375,405,2060,1307,0.1820388349514563,0.6344660194174757
7,381,400,2060,1307,0.1849514563106796,0.6344660194174757
8,374,399,2061,1307,0.18146530810286268,0.6341581756428918
9,375,399,2060,1307,0.1820388349514563,0.6344660194174757
10,380,400,2061,1307,0.1843765162542455,0.6341581756428918
11,376,399,2060,1307,0.1825242718446602,0.6344660194174757
12,375,400,2060,1307,0.1820388349514563,0.6344660194174757
13,375,397,2060,1307,0.1820388349514563,0.6344660194174757
14,372,399,2060,1307,0.18058252427184465,0.6344660194174757
15,375,400,2060,1307,0.1820388349514563,0.6344660194174757
16,375,393,2060,1307,0.1820388349514563,0.6344660194174757
17,373,399,2060,1307,0.18106796116504853,0.6344660194174757
18,379,396,2060,1307,0.18398058252427185,0.6344660194174757
19,372,401,2061,1307,0.1804949053857351,0.6341581756428918
20,379,393,2060,1307,0.18398058252427185,0.6344660194174757
21,374,400,2061,1307,0.18146530810286268,0.6341581756428918
22,376,396,2060,1307,0.1825242718446602,0.6344660194174757
23,376,396,2060,1307,0.1825242718446602,0.6344660194174757
24,375,399,2060,1307,0.1820388349514563,0.6344660194174757
25,375,400,2060,1307,0.1820388349514563,0.6344660194174757
26,383,397,2060,1307,0.1859223300970874,0.6344660194174757
27,378,389,2060,1307,0.18349514563106797,0.6344660194174757
28,375,400,2060,1307,0.1820388349514563,0.6344660194174757
29,375,399,2061,1307,0.1819505094614265,0.6341581756428918
30,375,399,2061,1307,0.1819505094614265,0.6341581756428918
31,376,399,2060,1307,0.1825242718446602,0.6344660194174757
32,380,400,2060,1307,0.18446601941747573,0.6344660194174757
33,375,404,2060,1307,0.1820388349514563,0.6344660194174757
34,382,398,2060,1307,0.18543689320388348,0.6344660194174757
35,375,400,2060,1307,0.1820388349514563,0.6344660194174757
36,374,399,2060,1307,0.18155339805825244,0.6344660194174757
37,375,393,2060,1307,0.1820388349514563,0.6344660194174757
38,375,400,2060,1307,0.1820388349514563,0.6344660194174757
39,379,397,2060,1307,0.18398058252427185,0.6344660194174757
40,379,396,2060,1307,0.18398058252427185,0.6344660194174757
41,376,400,2060,1307,0.1825242718446602,0.6344660194174757
42,375,399,2060,1307,0.1820388349514563,0.6344660194174757
43,383,404,2060,1307,0.1859223300970874,0.6344660194174757
44,375,396,2060,1307,0.1820388349514563,0.6344660194174757
45,374,404,2061,1307,0.18146530810286268,0.6341581756428918
46,374,404,2060,1307,0.18155339805825244,0.6344660194174757
47,376,399,2060,1307,0.1825242718446602,0.6344660194174757
48,380,400,2060,1307,0.18446601941747573,0.6344660194174757
49,380,399,2060,1307,0.18446601941747573,0.6344660194174757
Next checktime
0,376,399,2060,1307,0.1825242718446602,0.6344660194174757
1,375,398,2060,1307,0.1820388349514563,0.6344660194174757
2,382,393,2060,1307,0.18543689320388348,0.6344660194174757
3,372,406,2060,1307,0.18058252427184465,0.6344660194174757
4,375,404,2060,1307,0.1820388349514563,0.6344660194174757
5,375,399,2060,1307,0.1820388349514563,0.6344660194174757
6,379,397,2060,1307,0.18398058252427185,0.6344660194174757
7,379,397,2060,1307,0.18398058252427185,0.6344660194174757
8,376,399,2060,1307,0.1825242718446602,0.6344660194174757
9,379,401,2060,1307,0.18398058252427185,0.6344660194174757
10,372,400,2060,1307,0.18058252427184465,0.6344660194174757
11,374,397,2060,1307,0.18155339805825244,0.6344660194174757
12,375,399,2061,1307,0.1819505094614265,0.6341581756428918
13,372,399,2060,1307,0.18058252427184465,0.6344660194174757
14,381,397,2060,1307,0.1849514563106796,0.6344660194174757
15,381,397,2060,1307,0.1849514563106796,0.6344660194174757
16,379,403,2060,1307,0.18398058252427185,0.6344660194174757
17,374,396,2060,1307,0.18155339805825244,0.6344660194174757
18,373,399,2060,1307,0.18106796116504853,0.6344660194174757
19,381,399,2060,1307,0.1849514563106796,0.6344660194174757
20,373,400,2060,1307,0.18106796116504853,0.6344660194174757
21,375,396,2060,1307,0.1820388349514563,0.6344660194174757
22,383,398,2060,1307,0.1859223300970874,0.6344660194174757
23,383,398,2060,1307,0.1859223300970874,0.6344660194174757
24,379,397,2060,1307,0.18398058252427185,0.6344660194174757
25,375,399,2060,1307,0.1820388349514563,0.6344660194174757
26,375,400,2060,1307,0.1820388349514563,0.6344660194174757
27,375,396,2060,1307,0.1820388349514563,0.6344660194174757
28,375,396,2060,1307,0.1820388349514563,0.6344660194174757
29,374,399,2060,1307,0.18155339805825244,0.6344660194174757
30,374,399,2060,1307,0.18155339805825244,0.6344660194174757
31,375,399,2060,1307,0.1820388349514563,0.6344660194174757
32,376,399,2060,1307,0.1825242718446602,0.6344660194174757
33,375,400,2060,1307,0.1820388349514563,0.6344660194174757
34,375,399,2060,1307,0.1820388349514563,0.6344660194174757
35,382,398,2060,1307,0.18543689320388348,0.6344660194174757
36,375,401,2060,1307,0.1820388349514563,0.6344660194174757
37,375,398,2060,1307,0.1820388349514563,0.6344660194174757
38,375,398,2060,1307,0.1820388349514563,0.6344660194174757
39,374,399,2060,1307,0.18155339805825244,0.6344660194174757
40,375,398,2060,1307,0.1820388349514563,0.6344660194174757
41,375,403,2060,1307,0.1820388349514563,0.6344660194174757
42,375,403,2060,1307,0.1820388349514563,0.6344660194174757
43,379,398,2060,1307,0.18398058252427185,0.6344660194174757
44,374,393,2060,1307,0.18155339805825244,0.6344660194174757
45,376,399,2060,1307,0.1825242718446602,0.6344660194174757
46,375,399,2060,1307,0.1820388349514563,0.6344660194174757
47,381,410,2060,1307,0.1849514563106796,0.6344660194174757
48,380,404,2060,1307,0.18446601941747573,0.6344660194174757
49,375,399,2060,1307,0.1820388349514563,0.6344660194174757
Next checktime
